(246.53201108787465, 135.14918307932737, 496.4252331093495)
(241.04698963685462, 137.99298053369102, 517.3859458820367)
(238.84392084712692, 117.74951687898383, 515.659023780172)
(225.99298092216358, 117.66221373161756, 504.47516197558696)
(212.94337168864135, 114.85802785110089, 519.108765416811)
(221.29045045770778, 98.69464954413732, 517.2408720407932)
(208.78819584482565, 103.20375598999304, 502.94101675352806)
(191.78449038460033, 82.89891725981879, 497.95096130640457)
(187.2636408668264, 97.9901861740785, 486.0310200844625)
(174.26228659090447, 87.94689082314544, 488.9587881099528)
(167.87477200888662, 107.50273697266255, 486.6247638541379)
(153.49372779227755, 99.6770779840418, 478.84674531931057)
(159.7453591736992, 99.8629395821758, 462.4949495982031)
(162.8333395899147, 110.071996010843, 447.80663533053803)
(163.5737241244571, 127.26141954316267, 452.0455372985632)
(160.48470388035074, 140.11892626597455, 467.32664363407014)
(167.56568253032023, 152.0307759535241, 484.5321845166947)
(186.02494312979363, 154.44269071125964, 486.7256674997062)
(180.03775707093038, 145.9201184797816, 499.41078748609243)
(194.92798309843155, 142.96654401748387, 512.0890572142524)
(200.2645960192252, 130.0587026879228, 518.6667097478147)
(205.63361885937698, 135.76212029216617, 532.6865931316229)
(227.3376121986041, 122.61117679091727, 531.8241566381604)
(233.99370592517522, 150.9288622332951, 532.7919305012683)
(213.36959042515113, 171.15081046883756, 517.8815852024406)
(213.39634525414175, 181.17037387380503, 529.444798176133)
(225.44644993756563, 180.47972496236886, 511.74937628207226)
(226.9827615703633, 190.7100807273705, 502.0214870901369)
(210.80875068911408, 202.03369610795247, 504.921128846284)
(203.28790015995517, 196.98604019710737, 516.0935146928848)
(221.8216354463533, 201.55924555205723, 524.5069851961578)
(234.48055034953498, 191.3066406599383, 532.7857826219824)
(248.1015359302342, 185.0230385837185, 514.7196789363427)
(261.403337546502, 177.17352340310904, 503.94116350616264)
(264.3949032043863, 171.9161869073156, 486.66409522196363)
(259.3257503358373, 172.1112440906405, 467.04313938109783)
(243.9701451608955, 180.40165418234366, 460.72785131121077)
(225.8725766389501, 174.10673747341565, 447.0187369914818)
(218.72027153659852, 201.9432567363832, 471.04161654952395)
(235.18167416089787, 200.92065040672347, 472.04084481306893)
(255.26937957214162, 198.4805974893452, 471.60570528425933)
(268.1652085440264, 197.70100496731584, 463.9591095113859)
(280.32645660245583, 187.89042241849728, 476.5056840898076)
(292.88859861492676, 196.63528796529195, 482.1257558438182)
(301.290212071767, 209.89490728028414, 481.14974190755635)
(296.6382819442411, 235.72634068692483, 493.54813931822594)
(299.823319897178, 235.99327626475676, 508.0977213527625)
(285.33586649198367, 235.57833050457822, 513.6162022729492)
(283.4951321517709, 249.83923180671113, 498.75390798312606)
(263.81917842285395, 230.14875070956376, 503.9243045543675)
(271.47026397505573, 213.39792842543304, 502.19801036292205)
(283.77407998335246, 207.28329923892235, 508.09217098602994)
(282.4256573118781, 175.8163882781757, 502.6841580270942)
(290.2233659181819, 158.34041990415454, 493.82285807203823)
(301.3865773367253, 152.58724473134677, 505.4217799580305)
(288.092319854164, 135.361310470077, 512.8728133379481)
(294.15396404172196, 137.16611442707338, 527.0756111184858)
(299.7333029776198, 157.3517353717182, 529.9750725329881)
(321.6352489525197, 139.26290024662842, 530.9962819926413)
(326.6062885378935, 124.58334707038054, 527.7168328533018)
(322.3851919767042, 111.18961928518533, 515.1956964015219)
(321.83058085366537, 133.48736387110864, 506.9919353274558)
(326.3013241839682, 161.75924640821353, 514.7922727332409)
(309.97507332770454, 174.0667495902245, 505.16643441568556)
(345.47322049532204, 198.58097998764694, 495.5019492923093)
(358.0128410405057, 175.16958761405726, 487.1338027220372)
(338.92191093734334, 165.11505226606798, 469.27247562711847)
